symbol,timestamp,strike,expiry,put_option_type,put_days_to_expiry,put_identifier,put_open_interest,put_change_in_oi,put_p_change_in_oi,put_total_traded_volume,put_nse_implied_volatility,put_price,put_price_change,put_p_price_change,put_total_buy_qty,put_total_sell_qty,put_bid_qty,put_bid_price,put_ask_qty,put_ask_price,put_spot_price,call_option_type,call_days_to_expiry,call_identifier,call_open_interest,call_change_in_oi,call_p_change_in_oi,call_total_traded_volume,call_nse_implied_volatility,call_price,call_price_change,call_p_price_change,call_total_buy_qty,call_total_sell_qty,call_bid_qty,call_bid_price,call_ask_qty,call_ask_price,call_spot_price,forward,moneyness,f_minus_k,otm_option_type,close_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2023-01-10 12:28:00,17300.0,2023-01-25 15:30:00,PE,15.12638888888889,OPTIDXNIFTY25-01-2023PE17300.00,34822.0,-501,-1.4183393256518415,17248,16.72,33.5,13.95,71.35549872122762,97050,37500,2100,33.25,100,33.45,17950.3,CE,15.12638888888889,OPTIDXNIFTY25-01-2023CE17300.00,365.0,3,0.8287292817679558,38,15.98,751.95,-144.54999999999995,-16.123814835471272,7250,6450,50,744.5,200,750.0,17950.3,18016.75,0.040595,716.75,PE,33.5,15.12638888888889,0.08771203083602154,0.16634668544313452,1.2157167559069577,1.1818529824363861,-0.11163987275810368,0.0003111595,-3.8426,6.9629,-84.74454980851603,-0.0134878961,-2.6972,60.1415
NIFTY,2023-01-10 12:28:00,17300.0,2023-02-23 15:30:00,PE,44.12638888888889,OPTIDXNIFTY23-02-2023PE17300.00,4578.0,281,6.5394461252036304,1072,17.89,134.25,29.549999999999997,28.223495702005728,17400,13900,50,132.95,50,134.3,17950.3,CE,44.12638888888889,OPTIDXNIFTY23-02-2023CE17300.00,41.0,4,10.81081081081081,9,11.33,901.55,-132.5,-12.813693728543107,4250,5550,50,907.25,50,935.95,17950.3,18083.4,0.044288,783.4000000000015,PE,134.25,44.12638888888889,0.060763400948387954,0.16889244412756307,0.7835365853883377,0.7248129433766104,-0.21507032748760813,0.0002743554,-3.5315,18.3185,-486.4103826520688,-0.0125032343,-0.8603,61.5977
NIFTY,2023-01-10 12:28:00,17300.0,2023-01-12 15:30:00,PE,2.1263888888888887,OPTIDXNIFTY12-01-2023PE17300.00,45036.0,4843,12.049361829174234,145988,24.67,2.25,0.20000000000000018,9.75609756097562,711200,106450,9400,2.25,17400,2.3,17950.3,CE,2.1263888888888887,OPTIDXNIFTY12-01-2023CE17300.00,220.0,-4,-1.7857142857142858,97,31.21,674.65,-138.10000000000002,-16.99169486311904,16600,16650,400,665.65,400,666.85,17950.3,17965.45,0.037744,665.4500000000007,PE,2.25,2.1263888888888887,0.12957853504891245,0.23879296392267613,2.0799748639007616,2.061748650915355,-0.018749759909012065,0.0001399602,-3.5313,0.6284,-1.9754903469527936,-0.0039568838,-8.1071,11.2856
NIFTY,2023-01-10 12:28:00,17300.0,2023-01-19 15:30:00,PE,9.126388888888888,OPTIDXNIFTY19-01-2023PE17300.00,5788.0,1364,30.831826401446655,8117,16.92,14.2,5.399999999999999,61.363636363636346,62150,39450,950,14.2,750,14.35,17950.3,CE,9.126388888888888,OPTIDXNIFTY19-01-2023CE17300.00,74.0,0,0.0,7,19.91,728.9,-86.39999999999998,-10.597326137618053,8950,8850,50,688.6,50,718.9,17950.3,17991.1,0.039171,691.0999999999985,PE,14.2,9.126388888888888,0.08837971735725031,0.1671384274774547,1.4953292896975228,1.4689003728256211,-0.06726545278020964,0.0002736969,-3.3976,3.7023,-30.61412715777217,-0.0114372877,-3.8167,48.6542
NIFTY,2023-01-10 12:28:00,17350.0,2023-01-25 15:30:00,PE,15.12638888888889,OPTIDXNIFTY25-01-2023PE17350.00,1512.0,-81,-5.084745762711864,2269,16.56,38.65,16.2,72.16035634743875,71300,16500,1450,37.9,500,38.15,17950.3,CE,15.12638888888889,OPTIDXNIFTY25-01-2023CE17350.00,13.0,0,0.0,4,20.35,749.2,-49.549999999999955,-6.203442879499212,4500,5850,450,667.95,450,710.25,17950.3,18016.75,0.037709,666.75,PE,38.65,15.12638888888889,0.08771203083602154,0.16478370414290966,1.140895883118751,1.1073502911890292,-0.12649597984041402,0.0003430609,-4.1573,7.6047,-96.05033828992454,-0.0139332973,-2.759,58.3039
NIFTY,2023-01-10 12:28:00,17350.0,2023-02-23 15:30:00,PE,44.12638888888889,OPTIDXNIFTY23-02-2023PE17350.00,99.0,-6,-5.714285714285714,30,18.16,147.85,35.89999999999999,32.067887449754345,7500,4250,100,137.9,50,147.3,17950.3,CE,44.12638888888889,OPTIDXNIFTY23-02-2023CE17350.00,43.0,0,0.0,1,12.65,874.9,81.04999999999995,10.209737355923657,3900,3900,100,863.85,50,880.35,17950.3,18083.4,0.041402,733.4000000000015,PE,147.85,44.12638888888889,0.060763400948387954,0.1697347352394854,0.7310388457898574,0.6720223404592192,-0.23067693392737762,0.0002840657,-3.6931,19.0614,-522.1746705602504,-0.0120028781,-0.8286,55.1707
NIFTY,2023-01-10 12:28:00,17350.0,2023-01-12 15:30:00,PE,2.1263888888888887,OPTIDXNIFTY12-01-2023PE17350.00,12028.0,-1540,-11.350235849056604,53939,23.3,2.4,0.25,11.627906976744185,114650,75900,2800,2.4,9000,2.45,17950.3,CE,2.1263888888888887,OPTIDXNIFTY12-01-2023CE17350.00,178.0,2,1.1363636363636365,5,36.52,623.65,-149.10000000000002,-19.294726625687485,16200,14700,50,615.55,50,618.6,17950.3,17965.45,0.034858,615.4500000000007,PE,2.4,2.1263888888888887,0.12957853504891245,0.2253718835257019,2.0350110549802447,2.0178092250662285,-0.020909090326145394,0.0001626687,-3.6558,0.6893,-2.202362717229067,-0.004500878,-8.7033,12.5596
NIFTY,2023-01-10 12:28:00,17400.0,2023-01-19 15:30:00,PE,9.126388888888888,OPTIDXNIFTY19-01-2023PE17400.00,9151.0,727,8.630104463437796,13203,16.35,20.45,8.6,72.57383966244726,66850,44350,2400,20.2,50,20.4,17950.3,CE,9.126388888888888,OPTIDXNIFTY19-01-2023CE17400.00,67.0,55,458.3333333333333,77,16.52,615.0,-141.29999999999995,-18.683062276874253,5800,9300,250,608.25,150,612.2,17950.3,17991.1,0.033407,591.0999999999985,PE,20.45,9.126388888888888,0.08837971735725031,0.16208266665487936,1.316274575256527,1.2906451051936012,-0.09383336559496665,0.0003630181,-4.2379,4.762,-42.721825636400546,-0.0133289494,-4.3118,49.9118
NIFTY,2023-01-10 12:28:00,17400.0,2023-02-23 15:30:00,PE,44.12638888888889,OPTIDXNIFTY23-02-2023PE17400.00,2471.0,192,8.424747696358052,742,17.69,152.1,31.14999999999999,25.75444398511781,12500,11000,50,153.55,50,154.55,17950.3,CE,44.12638888888889,OPTIDXNIFTY23-02-2023CE17400.00,171.0,-5,-2.840909090909091,43,11.85,821.75,-85.64999999999998,-9.439056645360369,3650,5800,100,827.7,250,835.8,17950.3,18083.4,0.038524,683.4000000000015,PE,152.1,44.12638888888889,0.060763400948387954,0.16535904840897542,0.6987906194510667,0.6412955336742613,-0.24056774197206168,0.000298383,-3.6818,19.506,-544.3118206478093,-0.0120313734,-0.8082,52.8622
NIFTY,2023-01-10 12:28:00,17400.0,2023-01-12 15:30:00,PE,2.1263888888888887,OPTIDXNIFTY12-01-2023PE17400.00,59625.0,4448,8.0613299019519,201216,22.22,2.9,0.6000000000000001,26.086956521739136,333700,186400,19550,2.85,6100,2.9,17950.3,CE,2.1263888888888887,OPTIDXNIFTY12-01-2023CE17400.00,946.0,-7,-0.7345225603357818,358,27.51,566.65,-145.35000000000002,-20.41432584269663,400350,17650,400,566.55,450,567.55,17950.3,17965.45,0.03198,565.4500000000007,PE,2.9,2.1263888888888887,0.12957853504891245,0.21597413507303753,1.9482585228952105,1.9317739895131685,-0.025672631407123277,0.0002017619,-4.1641,0.8193,-2.703834299866024,-0.0053445182,-9.9034,14.278
